,Year,State,Fips,CountyName,Region,EstimatedValue
130,2019,Georgia,13265,Taliaferro,Central,122069.45
131,2019,Georgia,13267,Tattnall,Southeast,184759.05
132,2019,Georgia,13269,Taylor,Central,236267.43
133,2019,Georgia,13271,Telfair,Southeast,236918.33
134,2019,Georgia,13273,Terrell,Central,156318.74
135,2019,Georgia,13275,Thomas,Southwest,198674.9
136,2019,Georgia,13277,Tift,Southwest,77957.98
137,2019,Georgia,13279,Toombs,Southeast,153713.63
138,2019,Georgia,13281,Towns,North,75780.3
139,2019,Georgia,13283,Treutlen,Southeast,104961.41
140,2019,Georgia,13285,Troup,North Central,198842.5
141,2019,Georgia,13287,Turner,Southwest,72952.35
142,2019,Georgia,13289,Twiggs,Central,195165.62
143,2019,Georgia,13291,Union,North,136368.87
144,2019,Georgia,13293,Upson,Central,147835.41
145,2019,Georgia,13295,Walker,North,157123.19
146,2019,Georgia,13297,Walton,North Central,123941.68
147,2019,Georgia,13299,Ware,Southeast,478273.63
148,2019,Georgia,13301,Warren,Central,164486.05
149,2019,Georgia,13303,Washington,Central,307931.93
150,2019,Georgia,13305,Wayne,Southeast,349389.6
151,2019,Georgia,13307,Webster,Central,84944.81
152,2019,Georgia,13309,Wheeler,Southeast,147231.51
153,2019,Georgia,13311,White,North,127503.32
154,2019,Georgia,13313,Whitfield,North,86124.7
155,2019,Georgia,13315,Wilcox,Southwest,182906.19
156,2019,Georgia,13317,Wilkes,Central,237425.23
157,2019,Georgia,13319,Wilkinson,Central,264787.93
158,2019,Georgia,13321,Worth,Southwest,163245.63
0,2010,Alabama, 01001,Autauga,Southeast,270395.13
1,2010,Alabama, 01003,Baldwin,Southwest-South,679570.1
2,2010,Alabama, 01005,Barbour,Southeast,373716.0
3,2010,Alabama, 01007,Bibb,West Central,315641.77
4,2010,Alabama, 01009,Blount,North Central,174641.04
5,2010,Alabama, 01011,Bullock,Southeast,287140.21
6,2010,Alabama, 01013,Butler,Southeast,366544.32
7,2010,Alabama, 01015,Calhoun,North Central,182015.91
8,2010,Alabama, 01017,Chambers,Southeast,285168.14
9,2010,Alabama, 01019,Cherokee,North Central,208431.59
10,2010,Alabama, 01021,Chilton,Southeast,276979.54
11,2010,Alabama, 01023,Choctaw,Southwest-North,484307.51
12,2010,Alabama, 01025,Clarke,Southwest-North,678776.29
13,2010,Alabama, 01027,Clay,North Central,280366.64
14,2010,Alabama, 01029,Cleburne,North Central,234854.88
15,2010,Alabama, 01031,Coffee,Southeast,215196.38
16,2010,Alabama, 01033,Colbert,North,199108.43
17,2010,Alabama, 01035,Conecuh,Southwest-North,407424.27
18,2010,Alabama, 01037,Coosa,North Central,349519.14
19,2010,Alabama, 01039,Covington,Southwest-South,425255.81
20,2010,Alabama, 01041,Crenshaw,Southeast,290571.93
21,2010,Alabama, 01043,Cullman,North Central,208753.48
22,2010,Alabama, 01045,Dale,Southeast,213726.6
23,2010,Alabama, 01047,Dallas,Southeast,368204.87
24,2010,Alabama, 01049,DeKalb,North,152748.33
25,2010,Alabama, 01051,Elmore,Southeast,214621.97
26,2010,Alabama, 01053,Escambia,Southwest-South,446411.61
27,2010,Alabama, 01055,Etowah,North Central,183004.23
28,2010,Alabama, 01057,Fayette,West Central,289186.67
29,2010,Alabama, 01059,Franklin,North,261097.88
30,2010,Alabama, 01061,Geneva,Southeast,179314.05
31,2010,Alabama, 01063,Greene,West Central,248662.59
32,2010,Alabama, 01065,Hale,West Central,245838.53
33,2010,Alabama, 01067,Henry,Southeast,212807.93
34,2010,Alabama, 01069,Houston,Southeast,133307.41
35,2010,Alabama, 01071,Jackson,North,392970.04
36,2010,Alabama, 01073,Jefferson,North Central,390642.04
37,2010,Alabama, 01075,Lamar,West Central,293502.74
38,2010,Alabama, 01077,Lauderdale,North,143136.85
39,2010,Alabama, 01079,Lawrence,North,197682.66
40,2010,Alabama, 01081,Lee,Southeast,242913.95
41,2010,Alabama, 01083,Limestone,North,99429.14
42,2010,Alabama, 01085,Lowndes,Southeast,266698.77
43,2010,Alabama, 01087,Macon,Southeast,279058.89
44,2010,Alabama, 01089,Madison,North,153291.91
45,2010,Alabama, 01091,Marengo,Southwest-North,431389.4
46,2010,Alabama, 01093,Marion,West Central,336677.32
47,2010,Alabama, 01095,Marshall,North,137836.99
48,2010,Alabama, 01097,Mobile,Southwest-South,462571.2
49,2010,Alabama, 01099,Monroe,Southwest-North,525898.1
50,2010,Alabama, 01101,Montgomery,Southeast,217622.36
51,2010,Alabama, 01103,Morgan,North,172872.62
52,2010,Alabama, 01105,Perry,West Central,298388.75
53,2010,Alabama, 01107,Pickens,West Central,425193.6
54,2010,Alabama, 01109,Pike,Southeast,278942.61
55,2010,Alabama, 01111,Randolph,North Central,248129.99
56,2010,Alabama, 01113,Russell,Southeast,283003.58
57,2010,Alabama, 01115,St. Clair,North Central,263607.81
58,2010,Alabama, 01117,Shelby,North Central,265772.64
59,2010,Alabama, 01119,Sumter,Southwest-North,390161.24
60,2010,Alabama, 01121,Talladega,North Central,250811.59
61,2010,Alabama, 01123,Tallapoosa,Southeast,370686.14
62,2010,Alabama, 01125,Tuscaloosa,West Central,637522.85
63,2010,Alabama, 01127,Walker,North Central,367528.22
64,2010,Alabama, 01129,Washington,Southwest-South,582030.63
65,2010,Alabama, 01131,Wilcox,Southwest-North,470831.15
66,2010,Alabama, 01133,Winston,North Central,305394.17
0,2011,Alabama, 01001,Autauga,Southeast,271816.23
1,2011,Alabama, 01003,Baldwin,Southwest-South,667376.36
2,2011,Alabama, 01005,Barbour,Southeast,381768.33
3,2011,Alabama, 01007,Bibb,West Central,310704.16
4,2011,Alabama, 01009,Blount,North Central,175112.31
5,2011,Alabama, 01011,Bullock,Southeast,284971.07
6,2011,Alabama, 01013,Butler,Southeast,370060.63
7,2011,Alabama, 01015,Calhoun,North Central,181096.93
8,2011,Alabama, 01017,Chambers,Southeast,286773.44
9,2011,Alabama, 01019,Cherokee,North Central,208953.59
10,2011,Alabama, 01021,Chilton,Southeast,275362.49
11,2011,Alabama, 01023,Choctaw,Southwest-North,490277.23
12,2011,Alabama, 01025,Clarke,Southwest-North,715286.39
13,2011,Alabama, 01027,Clay,North Central,278025.91
14,2011,Alabama, 01029,Cleburne,North Central,238405.3
15,2011,Alabama, 01031,Coffee,Southeast,214286.47
16,2011,Alabama, 01033,Colbert,North,210194.8
17,2011,Alabama, 01035,Conecuh,Southwest-North,413360.69
18,2011,Alabama, 01037,Coosa,North Central,366082.57
19,2011,Alabama, 01039,Covington,Southwest-South,421558.03
20,2011,Alabama, 01041,Crenshaw,Southeast,288230.97
21,2011,Alabama, 01043,Cullman,North Central,206475.17
22,2011,Alabama, 01045,Dale,Southeast,207531.41
23,2011,Alabama, 01047,Dallas,Southeast,371162.0
24,2011,Alabama, 01049,DeKalb,North,154114.8
25,2011,Alabama, 01051,Elmore,Southeast,213148.35
26,2011,Alabama, 01053,Escambia,Southwest-South,445382.36
27,2011,Alabama, 01055,Etowah,North Central,176792.84
28,2011,Alabama, 01057,Fayette,West Central,290450.71
29,2011,Alabama, 01059,Franklin,North,261059.4
30,2011,Alabama, 01061,Geneva,Southeast,168776.78
31,2011,Alabama, 01063,Greene,West Central,261189.42
32,2011,Alabama, 01065,Hale,West Central,252492.68
33,2011,Alabama, 01067,Henry,Southeast,211369.24
34,2011,Alabama, 01069,Houston,Southeast,138685.76
35,2011,Alabama, 01071,Jackson,North,416261.79
36,2011,Alabama, 01073,Jefferson,North Central,377127.27
37,2011,Alabama, 01075,Lamar,West Central,294117.06
38,2011,Alabama, 01077,Lauderdale,North,148918.78
39,2011,Alabama, 01079,Lawrence,North,197816.33
40,2011,Alabama, 01081,Lee,Southeast,245081.94
41,2011,Alabama, 01083,Limestone,North,100715.17
42,2011,Alabama, 01085,Lowndes,Southeast,261948.64
43,2011,Alabama, 01087,Macon,Southeast,282880.24
44,2011,Alabama, 01089,Madison,North,146560.54
45,2011,Alabama, 01091,Marengo,Southwest-North,429446.78
46,2011,Alabama, 01093,Marion,West Central,333156.13
47,2011,Alabama, 01095,Marshall,North,136213.0
48,2011,Alabama, 01097,Mobile,Southwest-South,467783.73
49,2011,Alabama, 01099,Monroe,Southwest-North,544362.83
50,2011,Alabama, 01101,Montgomery,Southeast,218028.2
51,2011,Alabama, 01103,Morgan,North,173207.2
52,2011,Alabama, 01105,Perry,West Central,299084.18
53,2011,Alabama, 01107,Pickens,West Central,426331.5
54,2011,Alabama, 01109,Pike,Southeast,292008.32
55,2011,Alabama, 01111,Randolph,North Central,247917.97
56,2011,Alabama, 01113,Russell,Southeast,281507.57
57,2011,Alabama, 01115,St. Clair,North Central,280779.79
58,2011,Alabama, 01117,Shelby,North Central,266341.55
59,2011,Alabama, 01119,Sumter,Southwest-North,396440.19
60,2011,Alabama, 01121,Talladega,North Central,261205.97
61,2011,Alabama, 01123,Tallapoosa,Southeast,368443.71
62,2011,Alabama, 01125,Tuscaloosa,West Central,627009.0
63,2011,Alabama, 01127,Walker,North Central,365650.47
64,2011,Alabama, 01129,Washington,Southwest-South,588181.04
65,2011,Alabama, 01131,Wilcox,Southwest-North,472497.37
66,2011,Alabama, 01133,Winston,North Central,320096.65
0,2012,Alabama, 01001,Autauga,Southeast,275717.59
1,2012,Alabama, 01003,Baldwin,Southwest-South,674159.19
2,2012,Alabama, 01005,Barbour,Southeast,382820.28
3,2012,Alabama, 01007,Bibb,West Central,306595.0
4,2012,Alabama, 01009,Blount,North Central,180481.1
5,2012,Alabama, 01011,Bullock,Southeast,295081.07
6,2012,Alabama, 01013,Butler,Southeast,366043.04
7,2012,Alabama, 01015,Calhoun,North Central,187538.11
8,2012,Alabama, 01017,Chambers,Southeast,284434.09
9,2012,Alabama, 01019,Cherokee,North Central,221003.23
10,2012,Alabama, 01021,Chilton,Southeast,273425.09
11,2012,Alabama, 01023,Choctaw,Southwest-North,489003.81
12,2012,Alabama, 01025,Clarke,Southwest-North,712744.75
13,2012,Alabama, 01027,Clay,North Central,277032.86
14,2012,Alabama, 01029,Cleburne,North Central,240563.16
15,2012,Alabama, 01031,Coffee,Southeast,212758.63
16,2012,Alabama, 01033,Colbert,North,208228.7
17,2012,Alabama, 01035,Conecuh,Southwest-North,420667.3
18,2012,Alabama, 01037,Coosa,North Central,370943.51
19,2012,Alabama, 01039,Covington,Southwest-South,425028.15
20,2012,Alabama, 01041,Crenshaw,Southeast,288426.28
21,2012,Alabama, 01043,Cullman,North Central,199327.29
22,2012,Alabama, 01045,Dale,Southeast,205304.05
23,2012,Alabama, 01047,Dallas,Southeast,375490.4
24,2012,Alabama, 01049,DeKalb,North,156618.62
25,2012,Alabama, 01051,Elmore,Southeast,212403.65
26,2012,Alabama, 01053,Escambia,Southwest-South,428160.39
27,2012,Alabama, 01055,Etowah,North Central,165459.81
28,2012,Alabama, 01057,Fayette,West Central,291897.12
29,2012,Alabama, 01059,Franklin,North,261103.62
30,2012,Alabama, 01061,Geneva,Southeast,163878.73
31,2012,Alabama, 01063,Greene,West Central,261137.03
32,2012,Alabama, 01065,Hale,West Central,258759.0
33,2012,Alabama, 01067,Henry,Southeast,208840.55
34,2012,Alabama, 01069,Houston,Southeast,137965.65
35,2012,Alabama, 01071,Jackson,North,399832.4
36,2012,Alabama, 01073,Jefferson,North Central,378030.19
37,2012,Alabama, 01075,Lamar,West Central,298558.6
38,2012,Alabama, 01077,Lauderdale,North,148934.76
39,2012,Alabama, 01079,Lawrence,North,202293.0
40,2012,Alabama, 01081,Lee,Southeast,249846.69
41,2012,Alabama, 01083,Limestone,North,102422.56
42,2012,Alabama, 01085,Lowndes,Southeast,270408.0
43,2012,Alabama, 01087,Macon,Southeast,286019.97
44,2012,Alabama, 01089,Madison,North,148467.72
45,2012,Alabama, 01091,Marengo,Southwest-North,421334.13
46,2012,Alabama, 01093,Marion,West Central,334777.75
47,2012,Alabama, 01095,Marshall,North,135847.67
48,2012,Alabama, 01097,Mobile,Southwest-South,479456.58
49,2012,Alabama, 01099,Monroe,Southwest-North,556474.39
50,2012,Alabama, 01101,Montgomery,Southeast,219465.2
51,2012,Alabama, 01103,Morgan,North,176754.77
52,2012,Alabama, 01105,Perry,West Central,306672.84
53,2012,Alabama, 01107,Pickens,West Central,426649.3
54,2012,Alabama, 01109,Pike,Southeast,284995.87
55,2012,Alabama, 01111,Randolph,North Central,248162.8
56,2012,Alabama, 01113,Russell,Southeast,286594.25
57,2012,Alabama, 01115,St. Clair,North Central,273455.15
58,2012,Alabama, 01117,Shelby,North Central,257824.38
59,2012,Alabama, 01119,Sumter,Southwest-North,405953.61
60,2012,Alabama, 01121,Talladega,North Central,260629.41
61,2012,Alabama, 01123,Tallapoosa,Southeast,383951.54
62,2012,Alabama, 01125,Tuscaloosa,West Central,622887.48
63,2012,Alabama, 01127,Walker,North Central,362487.56
64,2012,Alabama, 01129,Washington,Southwest-South,602582.34
65,2012,Alabama, 01131,Wilcox,Southwest-North,487939.46
66,2012,Alabama, 01133,Winston,North Central,317349.34
0,2013,Alabama, 01001,Autauga,Southeast,275835.19
1,2013,Alabama, 01003,Baldwin,Southwest-South,674439.78
2,2013,Alabama, 01005,Barbour,Southeast,382722.12
3,2013,Alabama, 01007,Bibb,West Central,313272.22
4,2013,Alabama, 01009,Blount,North Central,187193.23
5,2013,Alabama, 01011,Bullock,Southeast,300679.57
6,2013,Alabama, 01013,Butler,Southeast,372633.22
7,2013,Alabama, 01015,Calhoun,North Central,188465.94
8,2013,Alabama, 01017,Chambers,Southeast,288919.11
9,2013,Alabama, 01019,Cherokee,North Central,220677.03
10,2013,Alabama, 01021,Chilton,Southeast,277587.43
11,2013,Alabama, 01023,Choctaw,Southwest-North,489070.66
12,2013,Alabama, 01025,Clarke,Southwest-North,725973.24
13,2013,Alabama, 01027,Clay,North Central,276475.87
14,2013,Alabama, 01029,Cleburne,North Central,242951.2
15,2013,Alabama, 01031,Coffee,Southeast,212080.2
16,2013,Alabama, 01033,Colbert,North,208020.74
17,2013,Alabama, 01035,Conecuh,Southwest-North,420337.33
18,2013,Alabama, 01037,Coosa,North Central,366564.92
19,2013,Alabama, 01039,Covington,Southwest-South,431840.62
20,2013,Alabama, 01041,Crenshaw,Southeast,288332.89
21,2013,Alabama, 01043,Cullman,North Central,200605.97
22,2013,Alabama, 01045,Dale,Southeast,205192.16
23,2013,Alabama, 01047,Dallas,Southeast,379897.62
24,2013,Alabama, 01049,DeKalb,North,150070.59
25,2013,Alabama, 01051,Elmore,Southeast,213004.6
26,2013,Alabama, 01053,Escambia,Southwest-South,435013.75
27,2013,Alabama, 01055,Etowah,North Central,166627.97
28,2013,Alabama, 01057,Fayette,West Central,299418.56
29,2013,Alabama, 01059,Franklin,North,265951.02
30,2013,Alabama, 01061,Geneva,Southeast,164216.51
31,2013,Alabama, 01063,Greene,West Central,263393.24
32,2013,Alabama, 01065,Hale,West Central,259426.85
33,2013,Alabama, 01067,Henry,Southeast,219475.57
34,2013,Alabama, 01069,Houston,Southeast,136451.42
35,2013,Alabama, 01071,Jackson,North,397810.96
36,2013,Alabama, 01073,Jefferson,North Central,370737.05
37,2013,Alabama, 01075,Lamar,West Central,304904.66
38,2013,Alabama, 01077,Lauderdale,North,153503.55
39,2013,Alabama, 01079,Lawrence,North,196309.66
40,2013,Alabama, 01081,Lee,Southeast,253635.33
41,2013,Alabama, 01083,Limestone,North,102352.22
42,2013,Alabama, 01085,Lowndes,Southeast,270098.73
43,2013,Alabama, 01087,Macon,Southeast,286176.95
44,2013,Alabama, 01089,Madison,North,148591.89
45,2013,Alabama, 01091,Marengo,Southwest-North,425331.23
46,2013,Alabama, 01093,Marion,West Central,334937.04
47,2013,Alabama, 01095,Marshall,North,129865.96
48,2013,Alabama, 01097,Mobile,Southwest-South,470330.36
49,2013,Alabama, 01099,Monroe,Southwest-North,558629.6
50,2013,Alabama, 01101,Montgomery,Southeast,217934.71
51,2013,Alabama, 01103,Morgan,North,174703.92
52,2013,Alabama, 01105,Perry,West Central,312403.34
53,2013,Alabama, 01107,Pickens,West Central,426677.06
54,2013,Alabama, 01109,Pike,Southeast,284898.01
55,2013,Alabama, 01111,Randolph,North Central,253980.53
56,2013,Alabama, 01113,Russell,Southeast,286509.35
57,2013,Alabama, 01115,St. Clair,North Central,268548.64
58,2013,Alabama, 01117,Shelby,North Central,269599.44
59,2013,Alabama, 01119,Sumter,Southwest-North,412955.06
60,2013,Alabama, 01121,Talladega,North Central,261444.45
61,2013,Alabama, 01123,Tallapoosa,Southeast,383731.98
62,2013,Alabama, 01125,Tuscaloosa,West Central,623449.7
63,2013,Alabama, 01127,Walker,North Central,361876.78
64,2013,Alabama, 01129,Washington,Southwest-South,609592.38
65,2013,Alabama, 01131,Wilcox,Southwest-North,487896.98
66,2013,Alabama, 01133,Winston,North Central,316767.45
0,2014,Alabama, 01001,Autauga,Southeast,284084.1
1,2014,Alabama, 01003,Baldwin,Southwest-South,673017.25
2,2014,Alabama, 01005,Barbour,Southeast,393359.06
3,2014,Alabama, 01007,Bibb,West Central,307025.8
4,2014,Alabama, 01009,Blount,North Central,187060.99
5,2014,Alabama, 01011,Bullock,Southeast,316422.43
6,2014,Alabama, 01013,Butler,Southeast,381633.43
7,2014,Alabama, 01015,Calhoun,North Central,189364.74
8,2014,Alabama, 01017,Chambers,Southeast,292167.39
9,2014,Alabama, 01019,Cherokee,North Central,226390.52
10,2014,Alabama, 01021,Chilton,Southeast,287446.18
11,2014,Alabama, 01023,Choctaw,Southwest-North,504637.47
12,2014,Alabama, 01025,Clarke,Southwest-North,734669.23
13,2014,Alabama, 01027,Clay,North Central,268767.14
14,2014,Alabama, 01029,Cleburne,North Central,238542.39
15,2014,Alabama, 01031,Coffee,Southeast,216508.24
16,2014,Alabama, 01033,Colbert,North,216939.88
17,2014,Alabama, 01035,Conecuh,Southwest-North,431872.65
18,2014,Alabama, 01037,Coosa,North Central,364923.97
19,2014,Alabama, 01039,Covington,Southwest-South,420280.53
20,2014,Alabama, 01041,Crenshaw,Southeast,303962.97
21,2014,Alabama, 01043,Cullman,North Central,209440.87
22,2014,Alabama, 01045,Dale,Southeast,222063.54
23,2014,Alabama, 01047,Dallas,Southeast,403292.42
24,2014,Alabama, 01049,DeKalb,North,159590.89
25,2014,Alabama, 01051,Elmore,Southeast,217602.31
26,2014,Alabama, 01053,Escambia,Southwest-South,423692.74
27,2014,Alabama, 01055,Etowah,North Central,159741.02
28,2014,Alabama, 01057,Fayette,West Central,305873.09
29,2014,Alabama, 01059,Franklin,North,281984.83
30,2014,Alabama, 01061,Geneva,Southeast,166858.48
31,2014,Alabama, 01063,Greene,West Central,278997.67
32,2014,Alabama, 01065,Hale,West Central,264180.93
33,2014,Alabama, 01067,Henry,Southeast,224998.35
34,2014,Alabama, 01069,Houston,Southeast,143204.09
35,2014,Alabama, 01071,Jackson,North,430713.54
36,2014,Alabama, 01073,Jefferson,North Central,370668.9
37,2014,Alabama, 01075,Lamar,West Central,316103.63
38,2014,Alabama, 01077,Lauderdale,North,156994.42
39,2014,Alabama, 01079,Lawrence,North,194685.84
40,2014,Alabama, 01081,Lee,Southeast,256700.23
41,2014,Alabama, 01083,Limestone,North,103871.17
42,2014,Alabama, 01085,Lowndes,Southeast,286191.02
43,2014,Alabama, 01087,Macon,Southeast,290583.98
44,2014,Alabama, 01089,Madison,North,154596.98
45,2014,Alabama, 01091,Marengo,Southwest-North,425459.27
46,2014,Alabama, 01093,Marion,West Central,341113.93
47,2014,Alabama, 01095,Marshall,North,135426.7
48,2014,Alabama, 01097,Mobile,Southwest-South,457843.57
49,2014,Alabama, 01099,Monroe,Southwest-North,559162.54
50,2014,Alabama, 01101,Montgomery,Southeast,222763.66
51,2014,Alabama, 01103,Morgan,North,179815.37
52,2014,Alabama, 01105,Perry,West Central,326878.31
53,2014,Alabama, 01107,Pickens,West Central,441311.31
54,2014,Alabama, 01109,Pike,Southeast,296287.27
55,2014,Alabama, 01111,Randolph,North Central,260280.04
56,2014,Alabama, 01113,Russell,Southeast,287725.62
57,2014,Alabama, 01115,St. Clair,North Central,273756.28
58,2014,Alabama, 01117,Shelby,North Central,288490.86
59,2014,Alabama, 01119,Sumter,Southwest-North,429058.51
60,2014,Alabama, 01121,Talladega,North Central,266633.57
61,2014,Alabama, 01123,Tallapoosa,Southeast,392702.27
62,2014,Alabama, 01125,Tuscaloosa,West Central,652191.07
63,2014,Alabama, 01127,Walker,North Central,357129.08
64,2014,Alabama, 01129,Washington,Southwest-South,597058.53
65,2014,Alabama, 01131,Wilcox,Southwest-North,497929.52
66,2014,Alabama, 01133,Winston,North Central,307406.58
0,2015,Alabama, 01001,Autauga,Southeast,294438.07
1,2015,Alabama, 01003,Baldwin,Southwest-South,671448.23
2,2015,Alabama, 01005,Barbour,Southeast,401979.78
3,2015,Alabama, 01007,Bibb,West Central,307087.66
4,2015,Alabama, 01009,Blount,North Central,190654.4
5,2015,Alabama, 01011,Bullock,Southeast,316776.02
6,2015,Alabama, 01013,Butler,Southeast,383619.47
7,2015,Alabama, 01015,Calhoun,North Central,194604.27
8,2015,Alabama, 01017,Chambers,Southeast,294618.71
9,2015,Alabama, 01019,Cherokee,North Central,226422.87
10,2015,Alabama, 01021,Chilton,Southeast,298792.26
11,2015,Alabama, 01023,Choctaw,Southwest-North,510643.08
12,2015,Alabama, 01025,Clarke,Southwest-North,733611.56
13,2015,Alabama, 01027,Clay,North Central,273501.33
14,2015,Alabama, 01029,Cleburne,North Central,237311.65
15,2015,Alabama, 01031,Coffee,Southeast,215262.83
16,2015,Alabama, 01033,Colbert,North,217340.08
17,2015,Alabama, 01035,Conecuh,Southwest-North,434295.75
18,2015,Alabama, 01037,Coosa,North Central,364660.67
19,2015,Alabama, 01039,Covington,Southwest-South,421157.52
20,2015,Alabama, 01041,Crenshaw,Southeast,291893.66
21,2015,Alabama, 01043,Cullman,North Central,209191.08
22,2015,Alabama, 01045,Dale,Southeast,228337.6
23,2015,Alabama, 01047,Dallas,Southeast,405101.33
24,2015,Alabama, 01049,DeKalb,North,164551.11
25,2015,Alabama, 01051,Elmore,Southeast,223960.01
26,2015,Alabama, 01053,Escambia,Southwest-South,424561.54
27,2015,Alabama, 01055,Etowah,North Central,165553.26
28,2015,Alabama, 01057,Fayette,West Central,316957.32
29,2015,Alabama, 01059,Franklin,North,284291.72
30,2015,Alabama, 01061,Geneva,Southeast,171375.73
31,2015,Alabama, 01063,Greene,West Central,285181.5
32,2015,Alabama, 01065,Hale,West Central,269418.87
33,2015,Alabama, 01067,Henry,Southeast,225214.48
34,2015,Alabama, 01069,Houston,Southeast,143363.3
35,2015,Alabama, 01071,Jackson,North,427819.35
36,2015,Alabama, 01073,Jefferson,North Central,362046.89
37,2015,Alabama, 01075,Lamar,West Central,316090.07
38,2015,Alabama, 01077,Lauderdale,North,156259.28
39,2015,Alabama, 01079,Lawrence,North,198203.73
40,2015,Alabama, 01081,Lee,Southeast,248784.41
41,2015,Alabama, 01083,Limestone,North,104050.4
42,2015,Alabama, 01085,Lowndes,Southeast,292524.76
43,2015,Alabama, 01087,Macon,Southeast,299592.23
44,2015,Alabama, 01089,Madison,North,158238.66
45,2015,Alabama, 01091,Marengo,Southwest-North,431515.57
46,2015,Alabama, 01093,Marion,West Central,346748.28
47,2015,Alabama, 01095,Marshall,North,135413.44
48,2015,Alabama, 01097,Mobile,Southwest-South,462768.45
49,2015,Alabama, 01099,Monroe,Southwest-North,559807.52
50,2015,Alabama, 01101,Montgomery,Southeast,223017.33
51,2015,Alabama, 01103,Morgan,North,174806.05
52,2015,Alabama, 01105,Perry,West Central,327762.31
53,2015,Alabama, 01107,Pickens,West Central,440105.56
54,2015,Alabama, 01109,Pike,Southeast,292035.99
55,2015,Alabama, 01111,Randolph,North Central,265974.33
56,2015,Alabama, 01113,Russell,Southeast,285455.57
57,2015,Alabama, 01115,St. Clair,North Central,278241.38
58,2015,Alabama, 01117,Shelby,North Central,291396.3
59,2015,Alabama, 01119,Sumter,Southwest-North,435779.04
60,2015,Alabama, 01121,Talladega,North Central,266415.75
61,2015,Alabama, 01123,Tallapoosa,Southeast,392215.06
62,2015,Alabama, 01125,Tuscaloosa,West Central,659093.93
63,2015,Alabama, 01127,Walker,North Central,356850.15
64,2015,Alabama, 01129,Washington,Southwest-South,597940.94
65,2015,Alabama, 01131,Wilcox,Southwest-North,497929.41
66,2015,Alabama, 01133,Winston,North Central,306915.52
0,2016,Alabama, 01001,Autauga,Southeast,295543.78
1,2016,Alabama, 01003,Baldwin,Southwest-South,679563.58
2,2016,Alabama, 01005,Barbour,Southeast,419947.89
3,2016,Alabama, 01007,Bibb,West Central,314711.16
4,2016,Alabama, 01009,Blount,North Central,198803.6
5,2016,Alabama, 01011,Bullock,Southeast,318773.85
6,2016,Alabama, 01013,Butler,Southeast,383589.98
7,2016,Alabama, 01015,Calhoun,North Central,194531.2
8,2016,Alabama, 01017,Chambers,Southeast,294629.27
9,2016,Alabama, 01019,Cherokee,North Central,244080.88
10,2016,Alabama, 01021,Chilton,Southeast,299091.9
11,2016,Alabama, 01023,Choctaw,Southwest-North,511210.19
12,2016,Alabama, 01025,Clarke,Southwest-North,734413.43
13,2016,Alabama, 01027,Clay,North Central,284175.27
14,2016,Alabama, 01029,Cleburne,North Central,247802.24
15,2016,Alabama, 01031,Coffee,Southeast,220010.13
16,2016,Alabama, 01033,Colbert,North,224232.71
17,2016,Alabama, 01035,Conecuh,Southwest-North,434954.69
18,2016,Alabama, 01037,Coosa,North Central,366037.01
19,2016,Alabama, 01039,Covington,Southwest-South,429107.14
20,2016,Alabama, 01041,Crenshaw,Southeast,292192.45
21,2016,Alabama, 01043,Cullman,North Central,221182.35
22,2016,Alabama, 01045,Dale,Southeast,237764.3
23,2016,Alabama, 01047,Dallas,Southeast,405190.91
24,2016,Alabama, 01049,DeKalb,North,171169.49
25,2016,Alabama, 01051,Elmore,Southeast,230237.28
26,2016,Alabama, 01053,Escambia,Southwest-South,426631.66
27,2016,Alabama, 01055,Etowah,North Central,172893.96
28,2016,Alabama, 01057,Fayette,West Central,315072.43
29,2016,Alabama, 01059,Franklin,North,290329.16
30,2016,Alabama, 01061,Geneva,Southeast,177496.41
31,2016,Alabama, 01063,Greene,West Central,297604.47
32,2016,Alabama, 01065,Hale,West Central,268525.22
33,2016,Alabama, 01067,Henry,Southeast,229652.78
34,2016,Alabama, 01069,Houston,Southeast,152057.7
35,2016,Alabama, 01071,Jackson,North,429597.01
36,2016,Alabama, 01073,Jefferson,North Central,361562.57
37,2016,Alabama, 01075,Lamar,West Central,321918.64
38,2016,Alabama, 01077,Lauderdale,North,156820.51
39,2016,Alabama, 01079,Lawrence,North,198730.02
40,2016,Alabama, 01081,Lee,Southeast,246464.05
41,2016,Alabama, 01083,Limestone,North,102749.37
42,2016,Alabama, 01085,Lowndes,Southeast,298693.51
43,2016,Alabama, 01087,Macon,Southeast,306368.25
44,2016,Alabama, 01089,Madison,North,161622.62
45,2016,Alabama, 01091,Marengo,Southwest-North,443517.6
46,2016,Alabama, 01093,Marion,West Central,347360.81
47,2016,Alabama, 01095,Marshall,North,135954.42
48,2016,Alabama, 01097,Mobile,Southwest-South,474362.68
49,2016,Alabama, 01099,Monroe,Southwest-North,566432.86
50,2016,Alabama, 01101,Montgomery,Southeast,231857.92
51,2016,Alabama, 01103,Morgan,North,175299.17
52,2016,Alabama, 01105,Perry,West Central,337791.53
53,2016,Alabama, 01107,Pickens,West Central,440105.56
54,2016,Alabama, 01109,Pike,Southeast,291954.35
55,2016,Alabama, 01111,Randolph,North Central,265998.48
56,2016,Alabama, 01113,Russell,Southeast,291167.95
57,2016,Alabama, 01115,St. Clair,North Central,283325.92
58,2016,Alabama, 01117,Shelby,North Central,300350.26
